Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;2017-06-26;NULL;4.3799999999999999;21.0;8.4800000000000004;797.29999999999995;358.60000000000002;1.47;18.190000000000001;0.44;1.78;4.4999999999999998E-2;NULL;22.800000000000001;NULL;NULL;NULL
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;2017-07-18;NULL;4.4400000000000004;24.0;7.6600000000000001;802.10000000000002;351.39999999999998;1.29;17.359999999999999;0.45000000000000001;1.72;4.5999999999999999E-2;NULL;23.399999999999999;NULL;NULL;NULL
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;2017-08-22;NULL;4.4199999999999999;23.0;8.0999999999999996;797.29999999999995;347.30000000000001;1.1799999999999999;17.48;0.48999999999999999;1.8799999999999999;4.3999999999999997E-2;NULL;23.0;NULL;0.0;0.0
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;2017-09-26;NULL;4.46;23.5;8.2400000000000002;768.5;340.80000000000001;1.1100000000000001;17.379999999999999;0.41999999999999998;1.73;4.2000000000000003E-2;NULL;23.300000000000001;NULL;NULL;NULL
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;2017-10-24;NULL;4.3799999999999999;24.5;8.2899999999999991;797.29999999999995;347.89999999999998;1.22;18.57;0.38;1.8;4.2999999999999997E-2;NULL;23.0;NULL;NULL;NULL
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;2017-11-27;NULL;4.4199999999999999;23.5;8.8499999999999996;778.10000000000002;340.80000000000001;1.1200000000000001;19.25;0.47999999999999998;1.6799999999999999;4.4999999999999998E-2;NULL;23.199999999999999;NULL;NULL;NULL
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;2017-12-18;NULL;4.3600000000000003;24.0;9.1199999999999992;787.70000000000005;340.80000000000001;1.4099999999999999;19.100000000000001;0.40000000000000002;1.75;4.2999999999999997E-2;NULL;23.0;NULL;0.0;0.0
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;2018-01-29;NULL;4.3399999999999999;23.5;9.0500000000000007;806.89999999999998;351.39999999999998;1.5;18.829999999999998;0.41999999999999998;1.8;4.5999999999999999E-2;NULL;22.800000000000001;NULL;NULL;NULL
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2016-12-26;NULL;4.3200000000000003;23.5;9.4700000000000006;768.5;312.39999999999998;1.45;18.050000000000001;0.34000000000000002;1.3300000000000001;3.7999999999999999E-2;NULL;22.399999999999999;NULL;NULL;NULL
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2017-01-24;NULL;4.29;22.5;9.3000000000000007;778.10000000000002;319.5;1.54;17.719999999999999;0.35999999999999999;1.3700000000000001;4.2000000000000003E-2;NULL;22.600000000000001;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-01-12;1.4099999999999999;2.1800000000000002;16.0;13.199999999999999;71.200000000000003;42.5;0.32000000000000001;4.9400000000000004;7.5999999999999998E-2;6.8000000000000005E-2;NULL;3.04;9.1199999999999992;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-02-07;1.78;1.8999999999999999;14.0;13.0;68.0;38.899999999999999;0.35999999999999999;6.4199999999999999;7.1999999999999995E-2;0.19;NULL;2.8799999999999999;8.6400000000000006;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-03-02;1.95;2.2999999999999998;24.0;13.199999999999999;52.399999999999999;34.799999999999997;0.38;7.0700000000000003;6.9000000000000006E-2;0.17000000000000001;NULL;3.2799999999999998;9.8399999999999999;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-04-06;1.8700000000000001;1.98;24.0;10.199999999999999;54.0;35.5;0.34000000000000002;6.8700000000000001;5.1999999999999998E-2;0.14000000000000001;NULL;2.96;8.8699999999999992;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-05-04;1.8999999999999999;4.2300000000000004;25.0;9.6199999999999992;58.0;31.899999999999999;0.42999999999999999;6.6799999999999997;0.055;0.14000000000000001;NULL;5.2000000000000002;15.300000000000001;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-06-08;1.71;4.0700000000000003;22.0;8.7899999999999991;54.399999999999999;24.800000000000001;0.38;6.04;6.4000000000000001E-2;8.2000000000000003E-2;NULL;5.04;15.199999999999999;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-07-06;0.87;3.2799999999999998;11.0;8.3200000000000003;51.200000000000003;28.399999999999999;0.33000000000000002;2.5800000000000001;4.9000000000000002E-2;0.17000000000000001;NULL;4.4000000000000004;14.199999999999999;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-08-03;0.53000000000000003;3.04;18.0;7.5999999999999996;47.200000000000003;24.800000000000001;4.5999999999999999E-2;2.1000000000000001;5.3999999999999999E-2;0.19;NULL;3.8399999999999999;11.5;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.611340;26.023300;2017-09-07;0.62;5.2599999999999998;19.0;9.3800000000000008;62.0;35.5;0.055;2.4199999999999999;5.1999999999999998E-2;9.8000000000000004E-2;NULL;6.2400000000000002;18.699999999999999;NULL;NULL;NULL
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2018-05-23;NULL;4.29;20.5;8.9900000000000002;778.10000000000002;289.10000000000002;1.22;18.120000000000001;0.53000000000000003;1.22;4.1000000000000002E-2;NULL;22.399999999999999;NULL;0.0;0.0
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2018-06-19;NULL;4.3200000000000003;20.0;7.4500000000000002;730.0;263.19999999999999;0.94999999999999996;16.350000000000001;0.46000000000000002;1.3100000000000001;4.2000000000000003E-2;NULL;22.699999999999999;NULL;NULL;NULL
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2018-07-19;NULL;4.3499999999999996;21.5;7.2400000000000002;749.29999999999995;269.30000000000001;1.29;16.75;0.40999999999999998;1.3799999999999999;4.0000000000000001E-2;NULL;22.100000000000001;NULL;NULL;NULL
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2018-08-27;NULL;4.2800000000000002;20.0;7.0999999999999996;744.60000000000002;267.60000000000002;1.1599999999999999;15.9;0.42999999999999999;1.4199999999999999;4.3999999999999997E-2;NULL;22.199999999999999;NULL;NULL;NULL
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2018-09-24;NULL;4.1600000000000001;21.0;7.5899999999999999;701.20000000000005;298.19999999999999;1.23;16.920000000000002;0.41999999999999998;1.3999999999999999;4.0000000000000001E-2;NULL;22.0;NULL;0.0;0.0
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2018-10-24;NULL;4.2599999999999998;22.5;8.8300000000000001;701.20000000000005;276.89999999999998;0.89000000000000001;18.039999999999999;0.39000000000000001;1.3300000000000001;3.7999999999999999E-2;NULL;22.399999999999999;NULL;NULL;NULL
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2018-11-27;NULL;4.3399999999999999;21.5;9.2300000000000004;701.20000000000005;262.69999999999999;0.91000000000000003;18.649999999999999;0.33000000000000002;1.55;0.039;NULL;22.600000000000001;NULL;NULL;NULL
27207;р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з;АЗО ДОН 0218 0518 0056 0000 0000 0001 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.616667;37.533333;2018-12-26;NULL;4.2999999999999998;22.5;9.4299999999999997;730.0;269.80000000000001;1.0800000000000001;18.23;0.34999999999999998;1.3999999999999999;4.0000000000000001E-2;NULL;22.199999999999999;NULL;0.0;0.0
27208;р. Клебан Бик, 2 км, Клєбан-Бикське вдсх, н/б'єф;АЗО ДОН 0218 0518 0056 0029 0000 0002 01 14 ;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436983;37.770000;2016-03-30;NULL;3.7999999999999998;19.0;9.1600000000000001;1085.5;468.60000000000002;0.20000000000000001;1.1200000000000001;4.0000000000000001E-2;0.57999999999999996;2.1000000000000001E-2;NULL;17.0;2915.0;0.0;0.0
27208;р. Клебан Бик, 2 км, Клєбан-Бикське вдсх, н/б'єф;АЗО ДОН 0218 0518 0056 0029 0000 0002 01 14 ;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436983;37.770000;2016-06-10;NULL;3.8399999999999999;18.0;9.1999999999999993;999.0;447.30000000000001;0.19;0.85999999999999999;0.0;0.59999999999999998;0.02;NULL;17.199999999999999;671.0;0.0;0.0
27208;р. Клебан Бик, 2 км, Клєбан-Бикське вдсх, н/б'єф;АЗО ДОН 0218 0518 0056 0029 0000 0002 01 14 ;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436983;37.770000;2016-09-12;NULL;3.8999999999999999;16.0;9.0600000000000005;1114.3;497.0;0.23999999999999999;0.93999999999999995;0.0;0.44;1.7999999999999999E-2;NULL;17.600000000000001;38148.0;0.0;0.0
27208;р. Клебан Бик, 2 км, Клєбан-Бикське вдсх, н/б'єф;АЗО ДОН 0218 0518 0056 0029 0000 0002 01 14 ;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436983;37.770000;2016-11-11;NULL;3.8599999999999999;20.0;9.1899999999999995;1258.4000000000001;575.10000000000002;0.33000000000000002;0.87;0.0;0.41999999999999998;0.02;NULL;17.399999999999999;1958.0;0.0;0.0
27208;р. Клебан Бик, 2 км, Клєбан-Бикське вдсх, н/б'єф;АЗО ДОН 0218 0518 0056 0029 0000 0002 01 14 ;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436983;37.770000;2017-01-12;NULL;3.98;18.199999999999999;9.1600000000000001;1248.8;520.39999999999998;0.38;1.1499999999999999;4.4999999999999998E-2;0.51000000000000001;0.02;NULL;19.5;1056.0;0.0;0.0
27208;р. Клебан Бик, 2 км, Клєбан-Бикське вдсх, н/б'єф;АЗО ДОН 0218 0518 0056 0029 0000 0002 01 14 ;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436983;37.770000;2017-04-12;NULL;3.8599999999999999;19.5;9.0800000000000001;1210.4000000000001;518.29999999999995;0.34999999999999998;0.96999999999999997;0.0;0.57999999999999996;1.7999999999999999E-2;NULL;18.100000000000001;4532.0;0.0;0.0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-02-14;NULL;4.2800000000000002;20.5;9.2300000000000004;996.29999999999995;485.19999999999999;0.88;16.350000000000001;0.23999999999999999;1.51;4.0000000000000001E-2;NULL;24.5;NULL;NULL;NULL
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-03-28;NULL;4.2999999999999998;22.0;9.0800000000000001;980.39999999999998;418.89999999999998;0.92000000000000004;16.120000000000001;0.34000000000000002;1.3999999999999999;3.7999999999999999E-2;NULL;25.0;3058.0;0.0;0.0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-04-16;NULL;4.25;23.5;9.1600000000000001;979.79999999999995;423.10000000000002;0.83999999999999997;15.75;0.28999999999999998;1.3600000000000001;4.1000000000000002E-2;NULL;24.600000000000001;NULL;NULL;NULL
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-05-22;NULL;4.2000000000000002;23.0;9.2899999999999991;989.39999999999998;469.80000000000001;0.77000000000000002;15.51;0.28000000000000003;1.3999999999999999;4.2999999999999997E-2;NULL;24.399999999999999;NULL;NULL;NULL
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-06-12;NULL;4.2400000000000002;23.5;9.0800000000000001;999.39999999999998;473.10000000000002;0.79000000000000004;16.030000000000001;0.29999999999999999;1.3700000000000001;4.5999999999999999E-2;NULL;24.699999999999999;3916.0;0.0;0.0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-07-18;NULL;4.2999999999999998;24.0;7.5700000000000003;973.10000000000002;460.60000000000002;0.76000000000000001;15.91;0.32000000000000001;1.4399999999999999;4.3999999999999997E-2;NULL;24.899999999999999;29601.0;0.0;0.0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-08-14;NULL;4.2800000000000002;24.5;7.7300000000000004;987.70000000000005;471.19999999999999;0.69999999999999996;15.67;0.34999999999999998;1.48;4.4999999999999998E-2;NULL;24.600000000000001;NULL;NULL;NULL
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-09-25;NULL;4.2999999999999998;23.5;8.0399999999999991;999.0;489.89999999999998;0.71999999999999997;15.380000000000001;0.34000000000000002;1.3799999999999999;4.0000000000000001E-2;NULL;24.800000000000001;NULL;NULL;NULL
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-10-12;NULL;4.3200000000000003;21.5;8.3200000000000003;979.79999999999995;497.0;0.81000000000000005;16.120000000000001;0.26000000000000001;1.45;4.2000000000000003E-2;NULL;25.0;NULL;0.0;0.0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-11-06;NULL;4.2800000000000002;20.5;8.5199999999999996;999.0;497.0;0.79000000000000004;16.309999999999999;0.23999999999999999;1.3200000000000001;4.1000000000000002E-2;NULL;24.600000000000001;NULL;NULL;NULL
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2018-12-19;NULL;4.2400000000000002;21.5;8.6600000000000001;994.20000000000005;493.5;0.83999999999999997;16.550000000000001;0.25;1.26;3.7999999999999999E-2;NULL;25.0;440.0;NULL;NULL
27210;р. Верхня Біленька, 1 км,  м. Лисичанськ, гирло, міста, міст ;АЗО ДОН 0218 0429 0000 0000 0000 0001 01 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.888128;38.480908;2016-02-09;NULL;4.2000000000000002;22.0;8.5199999999999996;595.60000000000002;383.39999999999998;2.1800000000000002;14.23;0.5;0.56000000000000005;4.2999999999999997E-2;NULL;22.600000000000001;NULL;0.0;0.0
27210;р. Верхня Біленька, 1 км,  м. Лисичанськ, гирло, міста, міст ;АЗО ДОН 0218 0429 0000 0000 0000 0001 01 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.888128;38.480908;2016-06-23;NULL;4.1799999999999997;21.5;8.4700000000000006;586.0;376.30000000000001;1.9199999999999999;14.35;0.40000000000000002;0.52000000000000002;4.4999999999999998E-2;NULL;22.399999999999999;NULL;0.0;0.0
27210;р. Верхня Біленька, 1 км,  м. Лисичанськ, гирло, міста, міст ;АЗО ДОН 0218 0429 0000 0000 0000 0001 01 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.888128;38.480908;2016-09-08;NULL;4.2400000000000002;20.0;8.6099999999999994;571.5;369.19999999999999;1.45;12.98;0.38;0.57999999999999996;4.2000000000000003E-2;NULL;22.800000000000001;NULL;0.0;0.0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2016-08-23;NULL;4.2800000000000002;22.0;7.9800000000000004;979.79999999999995;475.69999999999999;0.76000000000000001;15.949999999999999;0.38;1.3999999999999999;4.1000000000000002E-2;NULL;24.600000000000001;29480.0;0.0;0.0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2016-09-08;NULL;4.3300000000000001;21.0;8.1699999999999999;965.39999999999998;468.60000000000002;0.68999999999999995;15.26;0.33000000000000002;1.3200000000000001;4.0000000000000001E-2;NULL;24.800000000000001;NULL;NULL;NULL
27210;р. Верхня Біленька, 1 км,  м. Лисичанськ, гирло, міста, міст ;АЗО ДОН 0218 0429 0000 0000 0000 0001 01 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.888128;38.480908;2016-11-17;NULL;4.2000000000000002;21.0;8.6899999999999995;576.39999999999998;376.30000000000001;1.53;14.279999999999999;0.47999999999999998;0.59999999999999998;4.2999999999999997E-2;NULL;22.600000000000001;NULL;0.0;0.0
27221;р. Дністер, 968 км, с. Устечко, (кордон Ів.-Франк. і Чернівецької обл., лівий берег, 50 м нижче мосту по дорозі м.Городенка Ів.-Фр. обл. - смт. Товсте Тернопільської обл.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0968 07 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.761525;25.614128;2016-09-12;NULL;2.7999999999999998;15.0;7.7999999999999998;51.0;26.0;0.64000000000000001;3.2999999999999998;0.039;0.31;0.0;NULL;19.0;NULL;NULL;NULL
27221;р. Дністер, 968 км, с. Устечко, (кордон Ів.-Франк. і Чернівецької обл., лівий берег, 50 м нижче мосту по дорозі м.Городенка Ів.-Фр. обл. - смт. Товсте Тернопільської обл.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0968 07 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.761525;25.614128;2016-11-18;NULL;2.7999999999999998;12.0;8.4000000000000004;53.0;28.0;0.52000000000000002;3.1000000000000001;3.6999999999999998E-2;0.19;0.0;NULL;19.0;NULL;NULL;NULL
27221;р. Дністер, 968 км, с. Устечко, (кордон Ів.-Франк. і Чернівецької обл., лівий берег, 50 м нижче мосту по дорозі м.Городенка Ів.-Фр. обл. - смт. Товсте Тернопільської обл.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0968 07 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.761525;25.614128;2017-03-14;NULL;3.2000000000000002;14.0;9.5999999999999996;83.0;25.0;0.17999999999999999;5.4000000000000004;5.1999999999999998E-2;9.0999999999999998E-2;0.0;NULL;23.0;NULL;NULL;NULL
27221;р. Дністер, 968 км, с. Устечко, (кордон Ів.-Франк. і Чернівецької обл., лівий берег, 50 м нижче мосту по дорозі м.Городенка Ів.-Фр. обл. - смт. Товсте Тернопільської обл.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0968 07 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.761525;25.614128;2017-04-21;NULL;3.2000000000000002;14.0;10.199999999999999;91.0;25.0;0.47999999999999998;4.9000000000000004;0.055;0.10000000000000001;0.0;NULL;20.0;NULL;NULL;NULL
27221;р. Дністер, 968 км, с. Устечко, (кордон Ів.-Франк. і Чернівецької обл., лівий берег, 50 м нижче мосту по дорозі м.Городенка Ів.-Фр. обл. - смт. Товсте Тернопільської обл.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0968 07 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.761525;25.614128;2017-07-03;NULL;3.3999999999999999;15.0;8.8000000000000007;109.0;32.0;0.77000000000000002;4.2999999999999998;0.062;0.19;0.0;NULL;24.0;NULL;NULL;NULL
27221;р. Дністер, 968 км, с. Устечко, (кордон Ів.-Франк. і Чернівецької обл., лівий берег, 50 м нижче мосту по дорозі м.Городенка Ів.-Фр. обл. - смт. Товсте Тернопільської обл.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0968 07 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.761525;25.614128;2017-11-06;NULL;3.7000000000000002;15.0;10.0;78.0;35.0;0.47999999999999998;3.7999999999999998;3.5000000000000003E-2;0.20000000000000001;0.0;NULL;22.0;NULL;NULL;NULL
27221;р. Дністер, 968 км, с. Устечко, (кордон Ів.-Франк. і Чернівецької обл., лівий берег, 50 м нижче мосту по дорозі м.Городенка Ів.-Фр. обл. - смт. Товсте Тернопільської обл.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0968 07 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.761525;25.614128;2018-02-23;NULL;3.8999999999999999;11.0;9.9000000000000004;75.0;32.0;0.44;4.5999999999999996;3.2000000000000001E-2;0.12;0.0;NULL;28.0;NULL;NULL;NULL
27210;р. Верхня Біленька, 1 км,  м. Лисичанськ, гирло, міста, міст ;АЗО ДОН 0218 0429 0000 0000 0000 0001 01 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.888128;38.480908;2017-02-06;NULL;4.2199999999999998;22.0;8.5399999999999991;595.60000000000002;383.39999999999998;2.1499999999999999;14.18;0.47999999999999998;0.59999999999999998;4.2999999999999997E-2;NULL;22.600000000000001;NULL;0.0;0.0
